84838096,77384006
34198254,32657964
42239343,40871540
31001934,29837495
29828602,29062091
35623717,32359664
30283474,29452392
32085516,30716807
36168842,35201456
46065598,45243994
37187999,36272104
30758859,29709007
31161180,29766712
34163486,33312913
36807734,34245803
32249683,30021246
33735857,31897753
29990253,28648189
34051449,33389544
29883717,27106944
29923165,28779825
30745977,29665647
29499772,28892148
33561289,32759574
31594508,30955279
31206381,30294079
31107530,30114665
32242163,31579280
37533726,36807925
29382782,28747951
30556005,29978108
28209619,26967491
32081506,30951265
31996735,31100598
30992498,30102395
34722853,33409155
35350012,34629227
34702043,34017192
29227993,28554008
29918540,28642243
30259339,29680940
31190773,30613069
32993214,32414748
34752629,33934842
31149386,30587967
54234979,27889213
32623176,32051939
31520944,30695519
34452917,33695767
31644611,31093185
33153308,32271531
42357837,41802335
31499964,30954237
33735578,33148566
30293976,29492070
29255512,28095014
32159508,31608782
35041753,34485286
32301137,31590794
27753152,26705113
32278796,31646043
30423788,29138590
29863366,28893355
29755098,29026944
31310768,30349987
30692292,29491991
32502461,31578519
35140338,34589349
30616234,30065911
29277926,28587972
32528808,31809088
28767978,27503981
31405640,30263231
35217250,34667726
28539416,27509771
33161729,32061221
36527483,35765966
35394256,32036464
33570294,32537615
34766907,34080788
32303274,31628953
32824519,31513196
31579295,30629587
32801228,32096427
28648157,28068177
34860183,34288507
34497808,33689538
28911204,28366577
28990546,28177425
41809249,41261763
60862376,60295536
41586112,40582467
33836055,33304082
30459540,29916711
31249579,30499877
32168515,31212926
32393375,31853222
30178383,29638419
34740355,34095058
47943257,47373876
29286797,28661807
33940759,33437483
34273297,33057586
39648352,39110419
29989856,27328485
30756053,29878823
29859935,29221718
32948970,32160057
28355670,27765744
29138733,28671161
28982277,28008098
40991774,40524304
32570969,32060730
33756843,33291348
29510713,29050229
70799328,70311906
76573696,75802703
32244198,31407491
35363801,34902206
31679452,31059294
74013759,73104033
32076030,31287048
40391412,39247301
29542042,28102711
30253395,29160089
35765018,34957508
39509813,38163841
43370347,42835398
44275617,43747454
30088256,29582808
25235766,24767275
33508845,32886192
39163031,38723809
33110976,32576722
29396520,28810190
29018927,28440606
29130886,28662568
30769350,30331384
28128436,27540130
30081974,29625073
29946438,29489632
32479681,32045937
30433159,29963541
32630205,32169579
36445467,35978458
33638377,33167943
31086459,30644152
31617755,31136643
30217676,29763052
35139930,33690341
31952471,31479632
28344661,27480075
30118320,29322402
30238754,29774073
33593992,32966317
29526517,28929167
33784959,33188529
29821242,29325819
35131651,34554419
29266267,28652740
30314677,29686083
24687307,24123283
29501152,28954504
35960908,35314436
39864159,39363888
31651668,30976810
31419992,30950309
31503492,31062365
42706632,42257415
41754123,41257707
34998414,34531464
27567490,26950317
36835312,36371238
35845329,35390553
33461733,32999276
56492987,55993826
33901849,32951922
31564389,31100860
31181062,30565165
29813791,29400406
34136716,33502948
31918966,30961448
33963920,33478358
32024344,31560570
33236387,32795277
32667392,32166149
33731294,32829660
36696971,36133930
32814667,32368376
30938567,30354226
68267311,60152643
41525118,40496981
29334993,28826236
32364711,31952689
31503382,30910135
26727302,26257489
31954851,31561171
26455251,25934902
29843179,29420399
30005776,29577196
33376264,32980372
33597570,33106031
34048489,33489525
33580927,33074380
26848633,26292106
52293873,32965865
29619681,28797380
30778677,30417887
32955186,32552027
31810731,31440752
35715779,35312453
29932878,29519727
30829056,30370463
29403270,28946671
35215142,34155181
29055228,28594008
38347400,37943083
28052694,27654732
31872085,31462376
33382680,32960847
31802579,31391744
28626643,28246328
33498280,33112582
33749659,33338196
28846938,28269729
31012768,30505340
30015307,29629591
33317834,32873746
30461741,29935138
30780754,30233990
28399234,27704126
41283834,40850331
30420040,30036809
31598674,31067556
34209545,33629621
53820287,52946092
32407912,29907671
28274001,27247893
32169006,31672680
32650311,32268488
40103135,39663927
30256495,29871500
30200913,29718091
30097940,29723595
33460030,32903827
30100801,29483720
30780733,30286096
29190289,28653671
30322131,29923258
59946985,59505105
32100463,31158873
32353103,31932655
31311222,30548411
35340523,34800451
28261040,27853381
32304485,31656733
35739124,35273087
30758691,30287606
27820513,27436123
30441478,30050170
33409117,32942365
36703666,36142448
29912676,29483999
29332010,28809854
31070026,30665067
28457360,27976040
30805205,30335763
41413239,41016750
29976588,29483848
30308912,29599555
37036723,36595451
30749497,30166439
27348102,26930523
32887434,32262139
31782395,31124002
34238074,33750252
29502530,28996845
32512095,32133608
32975399,32593122
36295838,35794471
30362146,29963736
29039574,28499177
31352837,30965564
34507089,33982412
26746639,26214206
55812888,55387508
31409433,31004656
32629880,32249609
33652884,33252004
41486929,41117383
29862368,29381585
33846386,33454197
49673673,49263713
33688200,33195370
33420991,32929003
30367338,29974931
34207228,33729210
31881229,31477863
29940790,29407937
27658588,26926635
30841087,30469322
29704712,29242122
24330214,23874649
32172470,31761464
32573857,32198669
37078712,36668010
40508840,40106898
33942975,33561859
33102281,32720612
24061826,23606551
32994253,32619464
29568703,29112270
30100810,29687310
29144888,28645854
27607192,27224649
30163603,29697559
35261155,34764100
34145881,33632522
31490870,31001378
28065349,27297802
29956887,28404346
36416724,36019610
28454806,27954920
32537346,32146763
33970540,33513001
29523260,29154409
30566691,30018284
33047324,32304906
29851987,29477833
33641666,33154354
28672132,28221080
30560754,29238232
30300475,29900752
29966273,29591039
28837194,28450976
34228561,33827195
29706881,29293933
34581914,34087238
30647018,30164460
30247461,29779455
30086218,29645642
29746967,29376890
35682365,35291175
31031849,30513959
60106667,58810524
31419163,30652977
28452428,27885653
29251252,28811966
31821890,31307402
29004409,28569306
33742209,33368874
78480415,77625875
35553666,34695104
28455679,27931360
32813228,32066554
29397603,29003881
30014984,29642948
27513865,27111943
26347367,25888322
30928433,30408894
30347347,29615834
35128041,34710725
33756811,33395501
29475084,28658658
29683334,29278439
33813089,33408798
41731983,41370375
29428543,28980039
31063729,30578642
