84186839,72879865
33500188,31907577
40491028,38133871
162415755,161223804
65837778,64626240
33368012,31727987
30930298,29821517
126722773,123395072
40940924,39624023
30770122,29960850
38386471,37064164
31473758,30402366
32070180,30691027
37374661,36067783
56708198,54386657
31099746,29627353
33657911,31198536
31093918,29125081
34210917,32949603
33622009,30753054
30996001,29369115
54369989,51369711
29954551,29318975
35642842,34327944
32275782,31630352
56884525,53999862
31666515,30588068
33380090,32247059
38662514,38000734
31217057,30513164
31121899,30484758
29669089,29118680
33565853,32303700
63938958,62933905
33077840,30751605
36118905,34656730
33446298,32370803
30815473,29632356
29000402,28037786
45109324,42291901
33477540,32621928
32579953,30443776
36505459,35951256
35011643,33797323
31298315,30384469
29675059,28734015
30393206,29836145
32340047,31557215
34046038,33309299
33017781,32440034
32740393,31673456
42835046,41923048
31877592,31011317
33839433,33284790
31099563,30342348
30562951,28890151
32206772,31316378
35601439,34715044
33597772,32945276
27931315,27260886
32152403,31162322
31251380,30029162
29033413,28016445
29799967,28818861
32306298,31118340
31044191,29885340
32131994,31576804
33473765,32546466
31515994,30946626
30597552,29229637
34492594,33287807
30869684,29247118
31562151,30411136
35660207,35101323
31851128,29338210
33335817,31779565
32367417,30650427
33637102,32483251
34626839,33610012
30376789,28930337
33816669,32738899
33404658,32031270
32254132,31552127
33505582,32854743
28716982,27802738
33298625,32722066
34612921,33105253
29007651,28170141
29578238,28359418
43713670,43221349
31188584,30250490
30128933,29077380
34441245,33485732
30745474,30190292
33206965,31444923
31901686,30992981
32507152,31567594
30022929,29441296
35192720,33929441
48754891,47716309
30158049,29459946
38149685,37659493
31747822,31200057
38781071,37875474
31174323,27658131
30309843,29513900
30358685,29067673
33469009,32645652
28180697,27235216
32239925,31760428
29109828,27824625
31515018,30681895
33359910,32539802
33455217,33035933
28914969,28407755
30669284,29812759
33208471,32198162
65130585,64347064
30882221,29707045
31575855,30293811
36999343,36045217
37968011,36847833
36583877,35519235
31316053,28911198
32294076,30771566
38511778,37636383
42886301,37511291
43938356,42992588
32162903,31283134
31532523,30710598
27199776,26319383
34097169,32893812
41093740,40309698
34044557,33096241
31359543,30758947
31175028,30620042
30868563,29800536
32764262,31891634
30008156,29076956
33376844,32949398
30061421,29583928
33597887,32823226
32373480,31943178
33201027,32822123
36810550,36366255
34052430,33201018
33220960,32384979
32049079,31570729
31669565,31241759
35528972,33924501
32961873,32093977
29489796,28625806
31743012,30813767
32268514,31782986
33927566,33397997
28111595,26814822
33330242,32046519
30683442,29893080
35727673,34474973
30300251,28931469
30683386,30109941
26119021,25581790
30675576,29473327
37229684,34451802
34454508,33947358
31586532,30982360
32268337,31453282
33049830,32295689
41494842,41081613
42060720,41342201
33664920,32835755
28590566,27206920
37316254,36523828
36592488,36100926
34997276,34208522
61205034,60693055
34831404,33994606
32135672,31695608
31813431,31008570
32474972,32012508
36128003,35561160
33579180,32661224
33815460,33407959
33996344,33362802
33600523,33165010
32797284,31961078
35739284,35127082
37009239,36459108
33107402,32684271
30428866,29287893
34606295,32317688
38876495,37845578
29883750,29064180
32494006,31642500
31803401,30291012
27375230,26508838
32082198,31670439
28275902,27224659
30946239,30172434
31283402,30901602
35008407,34626365
34887593,34392627
36000314,35453622
34208487,33714042
26421365,25296008
34583111,33659103
30241032,29863249
33051277,32262797
34159416,33370455
32283632,31908215
32709671,32338131
31517359,30737482
33285927,32732259
30040621,29537019
36097951,35619080
29642293,29209635
40207382,39343167
29753284,29352591
32060480,31643242
35417199,34616416
33411771,33017862
29391419,28990701
34372074,33603672
34419649,33595570
31444595,28695311
31939302,30728131
30173278,29403018
32131782,31299210
31608178,30646410
30474202,29977044
36847611,27631852
40959339,40195482
32848375,32052221
32368157,31897776
35493576,34983195
30657072,29903111
32302315,29874902
29272872,27475848
32975818,32080186
34410619,33996817
42139589,41389107
35477794,35053039
32300253,30966466
30352596,29607423
29710409,28015084
31326217,30316053
32204741,31499706
30674666,29816611
29657494,29281259
28834891,28087406
31058450,30636487
30565672,29794891
30023072,29233969
33583191,32233761
28574011,26902572
29119186,26954883
36507226,35409504
33015317,31538988
28343870,27519242
31528944,31137777
33595747,32884427
37170756,36665201
31055094,30466380
28331938,27857969
31947719,31573582
28809132,27964538
29644470,29224530
44213796,43592587
30717512,29502343
30882972,30040579
37262296,36867188
31849652,31343664
28393223,28006032
32321128,31722445
32673071,31578815
35521680,35066492
29668051,29207992
33739532,33050763
33306344,32564683
36239467,35781918
31277370,30941466
30061211,29516450
31530076,31025408
35100091,34225700
26927067,26460002
30860466,30270466
31855238,31099519
29358137,28507646
32857248,32123963
43263559,42499394
30616376,30138550
34642177,34189260
36515592,36089064
33205515,32443013
34281049,33178126
31088729,30307382
36430018,35728528
33665834,32945930
30847001,30292063
27064248,26715820
31389706,30621103
32798883,31930182
25917270,25445105
33808336,33453277
33684759,33344513
39646235,39314671
34608066,33895991
33656668,32912610
34782721,34105363
26099999,25075631
34357396,33628135
31766145,30930422
30566243,30201510
30252636,29806961
28331244,27574715
30855334,30407817
35834458,35394597
36145046,35085469
31470490,30346701
28837399,28096723
30193015,28791934
37036260,36331030
28149879,27723604
33367260,32315024
34633142,33792341
30894306,30557513
32525865,31959087
33597964,32744960
30291946,29568370
34254807,33391146
30910062,30207980
31555268,30795819
29473344,29117273
30652427,29724030
29211750,28822843
34409637,34063076
29974559,29248152
34652594,33613144
31746679,30695134
27950848,27158028
31251470,30798295
30486721,30139461
35741132,35384606
31340448,30866652
29288873,28447023
30255883,29908249
28930918,28176355
30095660,29011464
32641412,31247686
29418094,29002603
34018123,33638053
34921354,34481964
35789528,35342179
28845367,28030500
32967408,32576967
29332638,27240340
31009558,30283480
27505295,26743231
26872339,26212516
32608794,31507091
29732641,28668657
36692443,36329440
34595495,34238520
29949933,28987291
29747957,28965463
34699393,33888757
41679335,41298752
30058687,29404583
33014162,32505963
28179784,27752564
27691204,27255535
28414898,26786241
30178262,27604738
31998995,31120487
30415156,29964764
28551846,28121155
34673196,34194508
27847978,27492138
28039620,27589379
30115561,29775386
37576086,37201299
28170461,27463475
35940235,35527355
32308263,30861451
30812706,30027262
34515746,34044246
27226581,26816077
32163776,31800224
30929657,30429673
31232341,30898200
30165044,29063777
29868443,29073294
26801208,26400085
35380951,35063337
32526721,32085979
33553743,33202170
29517499,29156126
34136322,33407755
31231513,30795227
32224000,31891418
35468217,35020299
32396233,31651295
29040563,28641376
31786739,31444685
30372536,26429337
36667424,35861850
42505097,42154627
34631325,34195867
30583884,29843701
37107489,36234231
29860069,29491631
27918029,27191704
29404499,28639505
30575605,30246897
31348374,30940909
31937612,31614475
31084583,30650820
55697286,55347820
27702694,27365575
29884069,28401456
29188130,28235550
36206904,35333127
31689347,31353775
28412724,27680815
30172779,29845876
30536410,30090176
31022618,30516687
36954228,36540281
31361493,30902846
33069533,32732953
29958892,29104064
30571543,30246580
43589477,43011580
30960424,30595734
32931507,32571736
30063763,29284598
29970795,29504513
33556012,33208622
26897729,26564628
27227034,26566767
35928034,34932165
29346227,28661853
33356421,32633000
30883256,29674127
31340708,31017984
32895081,32514809
33014118,32585857
31451018,30200651
30896990,29828235
32214861,30843489
32067113,31091422
26750234,26034139
30544593,29791938
38944376,38107808
32144460,31203192
27838646,27356929
32505789,32109721
29802356,27949399
34230110,31461180
34319993,32832337
36705456,35737587
34650023,34294684
31109159,30762423
32884390,31936705
30937486,30457216
34096467,33657599
29670222,28753711
33885989,33421932
65515564,64199438
35551342,34794966
27725831,26410888
27855106,26959233
34247485,33847647
