144425336,108819615
87797402,82536989
204624735,184823331
261098545,215720773
263943923,216267122
152368595,129142471
54742583,51234438
68494763,52848325
44503914,34273407
252756080,246100680
310351789,307910826
35541285,34364379
38239618,31690111
381837175,379431780
433055897,431634128
455452131,453495598
487246468,483198096
324873180,319252074
372569527,371383801
462937359,455787651
136122273,134987815
245159745,234019835
36704534,35121725
65427733,62086728
44910631,44131551
49443592,48312823
80529232,79764712
77391660,76253753
69493653,68535017
61478283,60475564
44613448,43637254
41853006,41064597
38608023,36601026
148180585,133445583
150191617,139617955
136051936,134398054
66519253,64242418
67071418,66170045
58453125,57209791
103984842,102636302
58477832,57863276
32929632,32032499
78560712,77581507
37417407,36920777
36287330,33682064
184841637,184294281
219436296,218026882
226323540,225280692
223899142,222958635
243391362,242490700
241839443,240813594
35799382,34908620
240223858,239732051
149100742,148510862
79405656,78626554
34772959,34291168
73275274,72477176
52176050,50902015
76552038,75585302
72947207,69807582
75770638,75308853
70620206,69579786
36224197,35700926
66103476,65029116
49884337,45351230
56485715,55603309
56715648,55846013
57457794,56472960
63528312,60529775
89006279,88418092
73091588,72296634
65144940,54688551
147555542,136421994
88622500,86398345
99245708,94938781
109473320,108544438
102396152,84995311
55105269,52952350
114482221,112543092
103484637,101778029
114157556,112761624
113230451,107878048
75457640,74434571
111489183,110563840
96913577,96101197
107057811,106105282
47730649,46729013
114052812,112974432
88737012,85546199
76487111,75667353
96185013,95298732
104622864,103571920
76215556,75407191
85960356,85026334
62893233,62117007
118523866,117661326
130554351,129483195
113813701,112548028
53152426,50218423
59747328,58910458
74285953,66443133
133465123,131912189
83728209,73290997
86130062,82381355
156759946,151817458
167910343,155546109
173404737,172503129
117745064,116987871
79742217,79089534
80182515,78538057
86807665,82134159
138492007,137576981
113591961,112682163
123849730,121993688
126135006,125425153
94311423,93891660
181257400,179489607
194618289,194143368
188596884,188071678
171571923,170749500
169739027,168864884
66272153,65183040
69972956,69028743
84253903,81410751
90504980,88829697
95440913,94251622
62508770,61761805
84999675,70038684
82156045,81246524
122192396,119853832
99091684,98555638
54960405,54277927
51893703,51004019
31763025,31249294
32289744,31546089
172434269,170962005
170131683,169198036
202237531,201722899
190521250,190130013
168582712,164521103
182541877,181949915
36251561,35024810
135276114,134891080
41513393,39781664
162519765,160694570
117517690,116744276
134213961,133526859
99071431,98258219
31557587,31081905
36118105,34868716
65412619,64557729
62448165,61281765
59943017,59405651
75952518,75009406
76586993,75511909
70803583,69893864
75681937,74582172
73315114,72564125
80692940,78246815
43285102,41927077
27994693,26333470
45308896,44661474
31544398,30146974
34848590,33333219
38573218,37810488
56595027,54447926
77041876,76277094
55699169,54766621
57384116,54102559
45558707,44704680
231343585,230614664
242349116,241674601
189355284,188064467
30936413,30499485
276752327,276025204
144192886,139783718
33192230,32723937
87291378,86802904
47858361,46803438
33709687,33215578
93486581,92218253
103014861,101586302
92014769,91033795
83783844,82922569
40057486,32217498
216772104,215969364
262887559,262030847
77570977,76771510
284253433,283273101
89807091,89237853
64537799,56848789
246483504,245717901
275019791,273840423
110139633,109620828
73463410,72874996
32035932,31502399
100320934,99570130
76088662,71746669
